part_num,name,part_cat_id,part_material
973c03h02pr1367,"Torso Belt with Silver Buckle Print (Juno), Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1392,"Torso Leather Jacket with Zippers and 'Mutt' on Chest Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1406,"Torso Gold Snakeskin Collar and Belt with Two Snakes Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1408,"Torso Gold 'R' in Circle and Chest Armor Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1413,"Torso Tweed Vest with Striped Tie Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1416,"Torso Red Vest and Bow Tie Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1461,"Torso Tunic with Cape Chain Clasp Ornate and Belt Print (Dooku Clone Wars), Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1463,"Torso Suit Jacket with White Tie Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1561,"Torso Arabian Robe with Gold Trim at Neck, Gold Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1583,"Torso Armor Vest with Silver and Dark Blue Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1670,"Torso Suit and Tie with Hogwarts Crest Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1672,"Torso Jacket with Dark Green Vest and Silver Fastener Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1678,"Torso Dress with Ornate Design Print (Bellatrix Lestrange), Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1679,"Torso Open Jacket over Open Shirt, Hairy Chest Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1682,"Torso Jacket Formal with 4 Button Vest and Brown Bow Tie Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1685,"Torso Robe with 7 Gray Buttons Print (Snape),  Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1788,"Torso Topcoat with Red and Gold Vest and Dark Bluish Gray Belt Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1842,"Torso Overcoat with Belts and Gold Fleur de Lis Buckles Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1849,"Torso Jacket over Vest Fancy with Belt and Shirt Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1861,"Torso Dress with Dark Bluish Gray Embroidery over Light Bluish Gray Inset Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr1960,"Torso Formal 3 Button Suit with Gray Tie Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr2073,"Torso Jedi Robe, Waist Sash and Black Open-Neck Shirt Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr2340,"Torso Jacket and Vest with Star Badge and Dark Red Scarf Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr2346,"Torso Jacket with Lapels, Dark Blue Vest and Dark Tan Ascot Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr2365,"Torso Robe with Side Closure, Ornate Silver Clasp and Belt Print (Count Dooku), Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr2442,"Torso Jacket and Vest with Dirt Patches, Star Badge and Dark Red Scarf Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr2719,"Torso Armor with Layered Plates Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr2957,"Torso Coat with Brown Zig-Zag Design Lapels, Black Shirt and Brown Belt Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr3184,"Torso V-neck Sweater over White Shirt with Scalloped Collar print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr3302,"Torso Open Jacket with 2 Pockets over White Shirt with Collar and 5 Buttons Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr3356,"Torso Jumpsuit with Silver Lines and Sand Blue Belt Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr3365,"Torso Jacket, White Shirt, Black Tie Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr3500,"Torso Leather Jacket, Open over Red Shirt Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr3670,"Torso Shirt with Lime Collar with Dark Pink Flowers Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr3672,"Torso Suit with Pockets and Buttons over White Shirt with Collar, Gray Striped Tie and ID Badge / Crease Line and Collar on Back Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr3922,"Torso Catsuit with Dark Green Contour Lines and Green Swirly Print (Hela), Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr3923,"Torso Jacket over Light Bluish Gray T-Shirt with Light Flesh Neck Print (Bruce Banner), Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4016,"Torso Open Jacket with Pockets and Light Bluish Gray Open Shirt Print (Poe Dameron), Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4070,"Minifig Torso Tunic Robe, Bare Chest / 'Z' on Back Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4191,"Torso Dress with Wavy Lines Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4293,"Torso Suit Jacket, with Red Square Striping, Dark Red Tie, White Shirt Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4324,"Torso Armor, Blue Lines, Dark Bluish Gray Plates Print, Black Arms with Light Blue Lines, Light Flesh Hands",60,Plastic
973c03h02pr4375,"Torso Robe over Sweater, Dark Red and Blight Light Orange Tie and Details and Gryffindor Crest Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4376,"Torso Robe Clasped over Dark Bluish Gray Sweater, Dark Red and Bright Light Orange Tie and Details, and Gryffindor Crest Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4377,"Torso Open Robe over White Shirt, Dark Red and Bright Light Orange Tie and Details, and Gryffindor Crest Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4389,"Torso Jacket, Dark Bluish Gray Vest, White Shirt Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4395,"Torso Jacket, White Shirt, Black Tie, Dark Brown Striped Vest and Belt Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4396,"Torso Suit Jacket, Vest and Tie, Red Trim, Dark Blue Scarf Print, Black Arms with White Lines Print, Light Flesh Hands",60,Plastic
973c03h02pr4416,"Torso Robe, Dark Purple Vest with 7 Buttons Print (Snape), Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4459,"Torso Robe with Medium Lavender Sash, White Collar with Dark Blue Tie Print (Professor Quirrell), Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4474,"Torso Jacket, Olive Green Vest, White Shirt Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4667,"Torso Robe with Belt Print (Kylo Ren), Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4719,"Torso Suit Jacket, Vest, White Shirt, Dark Green Tie Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4723,"Torso Tuxedo, White Shirt, White Bow Tie Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4735,"Torso Tuxedo, White Shirt, Black Bow Tie Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr4910,"Torso Robe Clasped, with Gryffindor Crest and Scarf Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr5154,"Torso Jacket, Open over Vest, Dark Red Shirt and Tie Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr5159,"Torso Robe with Dark Green Trim and Slytherin Crest, Open over V-Necked Sweater, White Shirt, and Dark Green Striped Tie Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr5221,"Torso Dress, Ornate Decorations, Necklace with Crucifix Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr5222,"Torso Jacket, Open over Low Necked Undershirt, Bare Chest with Hair Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr5325,"Torso Robe Clasped, with Dark Red Collar and Gryffindor Crest Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr5342,"Torso Robe Clasped with Dark Green Trim and Slytherin Crest over Sweater, Dark Green Striped Tie Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr5343,"Torso Coat with Dark Brown Fur Collar, Ornate Clasp, Pendant Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr5398,"Torso Robe, Open over Dark Purple Vest Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr9649,"Torso Jacket, Black Tie, White Shirt Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr9655,"Torso Robe, Clasp, Dark Bluish Gay Sweater, Gryffindor Crest Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr9664,"Torso Jacket, Vest, Green Striped Tie Print (Tom Riddle), Black Arms, Light Flesh Hands",60,Plastic
973c03h02pr9801,"Torso Jacket, Dark Red Shirt, Tie Print, Black Arms, Light Flesh Hands",60,Plastic
973c03h03,"Torso, Black Arms and Hands [Plain]",60,Plastic
973c03h03pr0001,"Torso Light Bluish Gray Turtle Shell, Dark Bluish Grey Strap, Belt Print, Blakc Arms and Hands",60,Plastic
973c03h03pr0002,"Torso Robe, Red Chest print, Black Arms and Hands",60,Plastic
973c03h03pr0006,"Torso Classic Moon Logo, Futuron Black Print, Black Arms and Hands",60,Plastic
973c03h03pr0007,"Torso Darth Vader (Basic) Print, Black Arms and Hands",60,Plastic
973c03h03pr0009,"Torso Leather Jacket, Yellow Star Police Badge Print, Black Arms and Hands",60,Plastic
973c03h03pr0021,"Torso Aquaraider Dark Turquoise and Gold Crossed Belts Print, Black Arms and Hands",60,Plastic
973c03h03pr0051,"Torso Blacktron II Logo Print, Black Arms and Hands",60,Plastic
973c03h03pr0052,"Torso Space Suit, Blacktron I Print, Black Arms and Hands",60,Plastic
973c03h03pr0054,"Torso Jacket with Blue Undershirt, Green Bow, Gun in Belt Print (Bandit), Black Arms and Hands",60,Plastic
973c03h03pr0071,"Torso Jacket with Alpha Team Logo, Utility Belt and Pouches Print, Black Arms and Hands",60,Plastic
973c03h03pr0072,"Torso Layered Shirt, Robe Tie Print, Black Arms and Hands",60,Plastic
973c03h03pr0075,"Torso Aquashark Blue Shark with Red X Print, Black Arms and Hands",60,Plastic
973c03h03pr0081,"Torso Spacesuit with Belt Meter Print, Black Arms and Hands",60,Plastic
973c03h03pr0090,"Torso Classic Moon Print, Black Arms and Hands",60,Plastic
973c03h03pr0096,"Torso Divers Dolphin Logo, Yellow Triangles, and Gauges Print, Black Arms and Hands",60,Plastic
973c03h03pr0165,"Torso Soccer Goalie Red Hexagons and '1' Print, Black Arms and Hands",60,Plastic
973c03h03pr0166,"Torso Soccer Goalie Gray Hexagons and '1' Print, Black Arms and Hands",60,Plastic
973c03h03pr0200,"Torso Insectoids Green Circuitry, Silver Hose on Sides Print, Black Arms and Hands",60,Plastic
973c03h03pr0236,"Torso Zipper and 2 Zipper Pockets Print, Black Arms and Hands",60,Plastic
973c03h03pr0289,"Torso Police Leather Jacket, Gold Badge, Radio, Ammo Belt / 'Police' on Back Print, Black Arms and Hands",60,Plastic
973c03h03pr0511,"Torso Black Fur Chest Print (Panda Costume), Black Arms and Hands",60,Plastic
973c03h03pr0512,"Torso Corset with Orange Bow and Gold Skull Necklace Print, Black Arms and Hands",60,Plastic
973c03h03pr0811,"Torso Imperial Gunner Combat Suit Print, Black Arms and Hands",60,Plastic
973c03h03pr0908,"Torso Armour Clone Trooper Light Gray Outline Print, Black Arms and Hands",60,Plastic
973c03h03pr1148,"Torso Flight Suit with Control Panel and Tubes Print (TIE Pilot), Black Arms and Hands",60,Plastic
973c03h03pr1234,"Torso Armor with Green Straps and Black Sash with Golden Dragon Emblem Print, Black Arms and Hands",60,Plastic
973c03h03pr1274,"Torso Batman Logo in Yellow Oval with Muscles and Yellow Belt Print, Black Arms and Hands",60,Plastic
973c03h03pr1276,"Torso Dark Purple Lines, Ring Zipper Pull, Gray 3-Cord Belt Print, Black Arms and Hands",60,Plastic
973c03h03pr1340,"Torso Layered Shirt, White Undershirt, Waist Sash Print, Black Arms and Hands",60,Plastic
973c03h03pr1342,"Torso Armor Shadow Trooper Print, Black Arms and Hands",60,Plastic
973c03h03pr1391,"Torso White X and Belt Print, Black Arms and Hands",60,Plastic
973c03h03pr1411,"Torso Jacket with Dark Bluish Gray Buckles and Silver Chains Print, Black Arms and Hands",60,Plastic
973c03h03pr1420,"Torso Armor Imperial Trooper Print, Black Arms and Hands",60,Plastic
973c03h03pr1422,"Torso Droid with Plates and Concentric Circles Print, Black Arms and Hands",60,Plastic
973c03h03pr1425,"Torso Wetsuit with Agents Villina Logo, Zipper and Green Slime Print, Black Arms and Hands",60,Plastic
973c03h03pr1437,"Torso Robe, Tied, Silver Neck Clasp Print, Black Arms and Hands",60,Plastic
973c03h03pr1469,"Torso Darth Vader Death Star Print, Black Arms and Hands",60,Plastic
973c03h03pr1509,"Torso Jacket with Agents Villain Logo and Orange Lapels and Buckle and Green Slime Print (Dr D. Zaster), Black Arms and Hands",60,Plastic
973c03h03pr1510,"Torso Jacket with Agents Villain Logo and Orange Stripes Print, Black Arms and Hands",60,Plastic
973c03h03pr1513,"Torso Leather Jacket with Zipper, Red Lines and Checks, Faded Octan Logo Print, Black Arms and Hands",60,Plastic
973c03h03pr1543,"Torso Layered Robe with Belt Print, Black Arms and Hands",60,Plastic
973c03h03pr1658,"Torso Witch with Torn Collar and Green Belt with Gold Buckle Print, Black Arms and Hands",60,Plastic
973c03h03pr1718,"Torso Robe, Brown Rope, Gold Medallion and Black Undershirt Print, Black Arms and Hands",60,Plastic
973c03h03pr1727,"Torso Bare Chest with Muscles Outline and Gold Necklace Print (Anubis Guard), Black Arms and Hands",60,Plastic
973c03h03pr1733,"Torso Clone Pilot Flight Suit Print, Black Arms and Hands",60,Plastic
973c03h03pr1741,"Torso Muscles and Purple Belt Print, Black Arms and Hands",60,Plastic
973c03h03pr1751,"Torso Gold Dragon Front and Gold Lion / 'Cole' Back Print, Black Arms and Hands",60,Plastic
973c03h03pr1805,"Torso Layered Shirt, Waist Sash with Pocket Print, Black Arms, Black Hands",60,Plastic
973c03h03pr1856,"Torso Scaly Armor with Silver Claw Necklace, Flat Silver Plate Lines Print, Black Arms and Hands",60,Plastic
973c03h03pr1900,"Torso Snake with Light Blue Gem and Black and Gold Scales Print (Pythor), Black Arms and Hands",60,Plastic
973c03h03pr1904,"Torso Red Energy Print (NRG Cole), Black Arms and Hands",60,Plastic
973c03h03pr1954,"Torso Dark Purple Lines, Ring Zipper Pull, Gray Belt Print, Black Arms and Hands",60,Plastic
973c03h03pr1961,"Torso Batman Logo with Muscles and Yellow Utility Belt Print, Black Arms and Hands",60,Plastic
973c03h03pr2045,"Torso Silver Zippered Suit with Belt, Buckle and Blue Lines Print, Black Arms and Hands",60,Plastic
973c03h03pr2077,"Torso Cloak with Gray Folds Print, Black Arms and Hands",60,Plastic
973c03h03pr2094,"Torso Armor Sith Trooper Print, Black Arms and Hands",60,Plastic
973c03h03pr2167,"Torso Muscles, White Venom Logo Print, Black Arms, Black Hands",60,Plastic
973c03h03pr2187,"Torso Armour, Red with Lime Swirl Medallion Print, Black Arms and Hands",60,Plastic
973c03h03pr2258,"Torso with Orange Lava Cracks Print (Moltor), Black Arms and Hands",60,Plastic
973c03h03pr2286,"Torso Jacket, Bare Chest and Dark Brown Sash Print, Black Arms and Hands",60,Plastic
973c03h03pr2293,"Torso TIE Pilot Flight Suit with Back Print, Black Arms and Hands",60,Plastic
973c03h03pr2337,"Torso Detailed Scout Trooper Armour Print, Black Arms and Hands",60,Plastic
973c03h03pr2352,"Torso White Skunk Fur with Vines Belt and Medallion Print, Black Arms and Hands",60,Plastic
973c03h03pr2472,"Torso Robe with Gold Buckles and Earth Power Emblem Print, Black Arms and Hands",60,Plastic
973c03h03pr2481,"Torso Armor, Muscles, Bone Necklace, Red Winged Skull Emblem and Blue Round Jewel (Chi) Print, Black Arms and Hands",60,Plastic
973c03h03pr2490,"Torso Red Nightwing Symbol and Muscles Outline Print, Black Arms and Hands",60,Plastic
973c03h03pr2503,"Torso Leather Jacket, Convict Striped Shirt and Dark Tan Belt Print, Black Arms and Hands",60,Plastic
973c03h03pr2576,"Torso Robe with Three Black Clasps, Mechanical Components and Silver Saw Blade Emblem Print, Black Arms and Hands",60,Plastic
973c03h03pr2579,"Torso Nindroid Armour with Red and Dark Purple Trim Print, Black Arms and Hands",60,Plastic
973c03h03pr2590,"Torso Hoodie, Zipper, Purple and Blue Markings Print, Black Arms and Hands with Purple and Blue Markings on Right Print",60,Plastic
973c03h03pr2595,"Torso Ghostly Muscles Print (Necromancer), Black Arms and Hands",60,Plastic
973c03h03pr2628,"Torso Jacket with Brown Strap and Silver Buttons and Belt Buckle with Hydra Logo Print, Black Arms and Hands",60,Plastic
973c03h03pr2653,"Torso Bodysuit with Yellow and Dark Green Scarf, Dark Purple Belt Print, Black Arms and Hands",60,Plastic
973c03h03pr2683,"Torso Gold Skeleton Print, Black Arms and Hands",60,Plastic
973c03h03pr2697,"Torso Darth Vader Imperial Star Destroyer Print, Black Arms and Hands",60,Plastic
973c03h03pr2768,"Torso Imperial Crew Uniform Print, Black Arms and Hands",60,Plastic
973c03h03pr2801,"Torso Batman Logo with Body Armor Outline and Copper Belt Print, Black Arms and Hands",60,Plastic
973c03h03pr2854,"Torso Robe with Belt with Pouch, Knife, Scabbard and Earth Power Emblem Print, Black Arms and Hands",60,Plastic
973c03h03pr2878,"Torso TIE Pilot, Detailed with Back Printing Print (Rebels Cartoon Style), Black Arms and Hands",60,Plastic
973c03h03pr2891,"Torso Imperial Agent with Armor Vest Print (Agent Kallus), Black Arms, Black Hands",60,Plastic
973c03h03pr2899,"Torso Flight Suit with Control Panel, Tubes, and Belt Print (TIE Pilot), Black Arms and Hands",60,Plastic
973c03h03pr2916,"Torso Imperial Robe with Gray Creases Print (Shadow Guard), Black Arms and Hands",60,Plastic
973c03h03pr2929,"Torso Armor Silver and Red with Blue Muscles Print (Black Manta), Black Arms and Hands",60,Plastic
973c03h03pr3013,"Torso Jumosuit with Zipper and Belt, Red Buckle and Dark Azure Lines Print (Black Widow), Black Arms and Hands",60,Plastic
973c03h03pr3018,"Torso Silver and Yellowish Green Tattered Robes with Silver Chains Print, Blacks Arms and Hands",60,Plastic
973c03h03pr3030,"Torso Robes with Green Harness, Dark Green Undershirt, Two Kunai's in Belt Print, Black Arms and Hands",60,Plastic
973c03h03pr3032,"Torso Robes with Harness with Orange Circle, Dark Brown Undershirt, Handled Shuriken in Belt Print, Black Arms and Hands",60,Plastic
973c03h03pr3033,"Torso Robes with Red Harness, Dark Red Undershirt, Kunai in Belt Print, Black Arms and Hands",60,Plastic
973c03h03pr3034,"Torso Robes with Blue Harness, Dark Blue Undershirt, Shuriken in Belt Print, Black Arms and Hands",60,Plastic
973c03h03pr3035,"Torso Robes with White Harness, Dark Bluish Gray Undershirt, Two Azure Knives in Belt Print, Black Arms and Hands",60,Plastic
973c03h03pr3089,"Torso Armor with Red Panels and Circles Print, Black Arms and Hands",60,Plastic
973c03h03pr3095,"Torso Sith Robe with Waist Sash Print (Darth Maul), Black Arms and Hands",60,Plastic
973c03h03pr3154,"Torso Flight Suit with Chest Panel Print, Black Arms and Hands",60,Plastic
973c03h03pr3158,"Torso Uniform with Gray Lines Print, Black Arms and Hands",60,Plastic
973c03h03pr3170,"Torso Jacket over Shirt Print (General Hux), Black Arms and Hands",60,Plastic
